"WaterYear","OctDec","OctJan","JanMar","FebMar","OctDec_lag3","OctJan_lag3","JanMar_lag3","FebMar_lag3","Int_P1_Current","Int_P1_Lag3","Int_P2_Current","Int_P2_Lag3","Int_P3_Current","Int_P3_Lag3","Int_P4_Current","Int_P4_Lag3","Watershed"
2025,0.623333333333333,0.7275,1.35333333333333,1.51,-2.95333333333333,-2.4,0.473333333333333,1.08,0.843577777777778,-1.39791111111111,0.941233333333333,-3.1896,1.098525,-2.592,0.98455,-1.136,"REDWOOD_CREEK"
2026,-9999,-9999,-9999,-9999,-1.41333333333333,-1.34,0.186666666666667,0.84,99980001,-0.263822222222222,99980001,-1.1872,99980001,-1.1256,99980001,-0.250133333333333,"REDWOOD_CREEK"
1896,-1.26666666666667,-0.6625,-0.35,-1.1,NA,NA,NA,NA,0.443333333333333,NA,1.39333333333333,NA,0.72875,NA,0.231875,NA,"RODEO_LAGOON"
1897,2.75333333333333,2.6225,2.76,3.025,NA,NA,NA,NA,7.5992,NA,8.32883333333333,NA,7.9330625,NA,7.2381,NA,"RODEO_LAGOON"
1898,-0.916666666666667,-1.17,-2.09,-2.17,NA,NA,NA,NA,1.91583333333333,NA,1.98916666666667,NA,2.5389,NA,2.4453,NA,"RODEO_LAGOON"
1899,0.566666666666667,0.0625000000000001,-0.666666666666667,-0.275,-1.26666666666667,-0.6625,-0.35,-1.1,-0.377777777777778,0.443333333333333,-0.155833333333333,1.39333333333333,-0.0171875,0.72875,-0.0416666666666667,0.231875,"RODEO_LAGOON"
1900,3.72333333333333,3.675,2.55666666666667,2.07,2.75333333333333,2.6225,2.76,3.025,9.51932222222222,7.5992,7.7073,8.32883333333333,7.60725,7.9330625,9.39575,7.2381,"RODEO_LAGOON"
1901,1.44666666666667,1.4075,0.66,0.345,-0.916666666666667,-1.17,-2.09,-2.17,0.9548,1.91583333333333,0.4991,1.98916666666667,0.4855875,2.5389,0.92895,2.4453,"RODEO_LAGOON"
1902,0.31,-0.16,0.77,1.94,0.566666666666667,0.0625000000000001,-0.666666666666667,-0.275,0.2387,-0.377777777777778,0.6014,-0.155833333333333,-0.3104,-0.0171875,-0.1232,-0.0416666666666667,"RODEO_LAGOON"
1903,2.96666666666667,2.9025,2.56666666666667,2.495,3.72333333333333,3.675,2.55666666666667,2.07,7.61444444444444,9.51932222222222,7.40183333333333,7.7073,7.2417375,7.60725,7.44975,9.39575,"RODEO_LAGOON"
1904,0.166666666666667,-0.2175,1.37,2.74,1.44666666666667,1.4075,0.66,0.345,0.228333333333333,0.9548,0.456666666666667,0.4991,-0.59595,0.4855875,-0.297975,0.92895,"RODEO_LAGOON"
1905,5.36,5.1,3.92666666666667,3.73,0.31,-0.16,0.77,1.94,21.0469333333333,0.2387,19.9928,0.6014,19.023,-0.3104,20.026,-0.1232,"RODEO_LAGOON"
1906,1.75,1.6275,1.89,2.205,2.96666666666667,2.9025,2.56666666666667,2.495,3.3075,7.61444444444444,3.85875,7.40183333333333,3.5886375,7.2417375,3.075975,7.44975,"RODEO_LAGOON"
1907,3.48333333333333,3.455,4.01666666666667,4.34,0.166666666666667,-0.2175,1.37,2.74,13.9913888888889,0.228333333333333,15.1176666666667,0.456666666666667,14.9947,-0.59595,13.8775833333333,-0.297975,"RODEO_LAGOON"
1908,1.59666666666667,1.4125,0.00666666666666671,-0.42,5.36,5.1,3.92666666666667,3.73,0.0106444444444445,21.0469333333333,-0.6706,19.9928,-0.59325,19.023,0.00941666666666673,20.026,"RODEO_LAGOON"
1909,-1.7,-0.63,3.21666666666667,3.535,1.75,1.6275,1.89,2.205,-5.46833333333333,3.3075,-6.0095,3.85875,-2.22705,3.5886375,-2.0265,3.075975,"RODEO_LAGOON"
1910,0.56,0.7225,0.89,0.73,3.48333333333333,3.455,4.01666666666667,4.34,0.4984,13.9913888888889,0.4088,15.1176666666667,0.527425,14.9947,0.643025,13.8775833333333,"RODEO_LAGOON"
1911,-2.24,-1.2025,1.82333333333333,1.78,1.59666666666667,1.4125,0.00666666666666671,-0.42,-4.08426666666667,0.0106444444444445,-3.9872,-0.6706,-2.14045,-0.59325,-2.19255833333333,0.00941666666666673,"RODEO_LAGOON"
1912,-0.736666666666667,-1.155,-2.73,-2.89,-1.7,-0.63,3.21666666666667,3.535,2.0111,-5.46833333333333,2.12896666666667,-6.0095,3.33795,-2.22705,3.15315,-2.0265,"RODEO_LAGOON"
1913,2.8,2.585,0.246666666666667,-0.6,0.56,0.7225,0.89,0.73,0.690666666666667,0.4984,-1.68,0.4088,-1.551,0.527425,0.637633333333333,0.643025,"RODEO_LAGOON"
1914,-0.226666666666667,0.9675,3.89,3.56,-2.24,-1.2025,1.82333333333333,1.78,-0.881733333333333,-4.08426666666667,-0.806933333333333,-3.9872,3.4443,-2.14045,3.763575,-2.19255833333333,"RODEO_LAGOON"
1915,-0.59,-0.225,1.73333333333333,2.165,-0.736666666666667,-1.155,-2.73,-2.89,-1.02266666666667,2.0111,-1.27735,2.12896666666667,-0.487125,3.33795,-0.39,3.15315,"RODEO_LAGOON"
1916,2.06666666666667,2.615,3.49333333333333,3.11,2.8,2.585,0.246666666666667,-0.6,7.21955555555556,0.690666666666667,6.42733333333333,-1.68,8.13265,-1.551,9.13506666666667,0.637633333333333,"RODEO_LAGOON"
1917,-0.836666666666667,-0.955,-1.06666666666667,-0.945,-0.226666666666667,0.9675,3.89,3.56,0.892444444444444,-0.881733333333333,0.79065,-0.806933333333333,0.902475,3.4443,1.01866666666667,3.763575,"RODEO_LAGOON"
1918,-2.69666666666667,-2.925,-3.33666666666667,-3.2,-0.59,-0.225,1.73333333333333,2.165,8.99787777777778,-1.02266666666667,8.62933333333333,-1.27735,9.36,-0.487125,9.75975,-0.39,"RODEO_LAGOON"
1919,2.96333333333333,2.6875,2.76,3.21,2.06666666666667,2.615,3.49333333333333,3.11,8.1788,7.21955555555556,9.5123,6.42733333333333,8.626875,8.13265,7.4175,9.13506666666667,"RODEO_LAGOON"
1920,-2.25666666666667,-2.4975,-3.38,-3.46,-0.836666666666667,-0.955,-1.06666666666667,-0.945,7.62753333333333,0.892444444444444,7.80806666666667,0.79065,8.64135,0.902475,8.44155,1.01866666666667,"RODEO_LAGOON"
1921,1.93666666666667,2.28,2.24666666666667,1.715,-2.69666666666667,-2.925,-3.33666666666667,-3.2,4.35104444444444,8.99787777777778,3.32138333333333,8.62933333333333,3.9102,9.36,5.1224,9.75975,"RODEO_LAGOON"
1922,-1.81,-1.78,-1.1,-0.805,2.96333333333333,2.6875,2.76,3.21,1.991,8.1788,1.45705,9.5123,1.4329,8.626875,1.958,7.4175,"RODEO_LAGOON"
1923,1.28,1.365,-0.636666666666667,-1.765,-2.25666666666667,-2.4975,-3.38,-3.46,-0.814933333333333,7.62753333333333,-2.2592,7.80806666666667,-2.409225,8.64135,-0.86905,8.44155,"RODEO_LAGOON"
1924,-1.38666666666667,-1.715,-3.09333333333333,-3.29,1.93666666666667,2.28,2.24666666666667,1.715,4.28942222222222,4.35104444444444,4.56213333333333,3.32138333333333,5.64235,3.9102,5.30506666666667,5.1224,"RODEO_LAGOON"
1925,-1.65666666666667,-1.69,0.546666666666667,1.715,-1.81,-1.78,-1.1,-0.805,-0.905644444444444,1.991,-2.84118333333333,1.45705,-2.89835,1.4329,-0.923866666666667,1.958,"RODEO_LAGOON"
1926,2.13666666666667,1.7825,0.03,-0.315,1.28,1.365,-0.636666666666667,-1.765,0.0641000000000001,-0.814933333333333,-0.67305,-2.2592,-0.5614875,-2.409225,0.053475,-0.86905,"RODEO_LAGOON"
1927,1.82666666666667,1.7925,2.04666666666667,2.225,-1.38666666666667,-1.715,-3.09333333333333,-3.29,3.73857777777778,4.28942222222222,4.06433333333333,4.56213333333333,3.9883125,5.64235,3.66865,5.30506666666667,"RODEO_LAGOON"
1928,1.33,1.14,0.0466666666666667,-0.215,-1.65666666666667,-1.69,0.546666666666667,1.715,0.0620666666666667,-0.905644444444444,-0.28595,-2.84118333333333,-0.2451,-2.89835,0.0532,-0.923866666666667,"RODEO_LAGOON"
1929,-1.04666666666667,-1.1775,-2.01666666666667,-2.24,2.13666666666667,1.7825,0.03,-0.315,2.11077777777778,0.0641000000000001,2.34453333333333,-0.67305,2.6376,-0.5614875,2.374625,0.053475,"RODEO_LAGOON"
1930,-1.75666666666667,-1.7775,-1.89666666666667,-1.925,1.82666666666667,1.7925,2.04666666666667,2.225,3.33181111111111,3.73857777777778,3.38158333333333,4.06433333333333,3.4216875,3.9883125,3.371325,3.66865,"RODEO_LAGOON"
1931,-2.2,-2.37,-3.44,-3.72,1.33,1.14,0.0466666666666667,-0.215,7.568,0.0620666666666667,8.184,-0.28595,8.8164,-0.2451,8.1528,0.0532,"RODEO_LAGOON"
1932,-1.04666666666667,-0.4475,0.213333333333333,-0.355,-1.04666666666667,-1.1775,-2.01666666666667,-2.24,-0.223288888888889,2.11077777777778,0.371566666666667,2.34453333333333,0.1588625,2.6376,-0.0954666666666667,2.374625,"RODEO_LAGOON"
1933,-2.71,-2.6475,-2.80666666666667,-2.98,-1.75666666666667,-1.7775,-1.89666666666667,-1.925,7.60606666666667,3.33181111111111,8.0758,3.38158333333333,7.88955,3.4216875,7.43065,3.371325,"RODEO_LAGOON"
1934,-1.38666666666667,-1.6,-2.31,-2.345,-2.2,-2.37,-3.44,-3.72,3.2032,7.568,3.25173333333333,8.184,3.752,8.8164,3.696,8.1528,"RODEO_LAGOON"
1935,-2.15666666666667,-1.9225,-1.44666666666667,-1.56,-1.04666666666667,-0.4475,0.213333333333333,-0.355,3.11997777777778,-0.223288888888889,3.3644,0.371566666666667,2.9991,0.1588625,2.78121666666667,-0.0954666666666667,"RODEO_LAGOON"
1936,-0.676666666666667,-0.865,0.25,1.09,-2.71,-2.6475,-2.80666666666667,-2.98,-0.169166666666667,7.60606666666667,-0.737566666666667,8.0758,-0.94285,7.88955,-0.21625,7.43065,"RODEO_LAGOON"
1937,-2.11333333333333,-2.1525,-0.483333333333333,0.41,-1.38666666666667,-1.6,-2.31,-2.345,1.02144444444444,3.2032,-0.866466666666666,3.25173333333333,-0.882525,3.752,1.040375,3.696,"RODEO_LAGOON"
1938,1.16333333333333,1.1875,2.77333333333333,3.53,-2.15666666666667,-1.9225,-1.44666666666667,-1.56,3.22631111111111,3.11997777777778,4.10656666666667,3.3644,4.191875,2.9991,3.29333333333333,2.78121666666667,"RODEO_LAGOON"
1939,0.54,-0.1025,-2.38333333333333,-2.56,-0.676666666666667,-0.865,0.25,1.09,-1.287,-0.169166666666667,-1.3824,-0.737566666666667,0.2624,-0.94285,0.244291666666667,-0.21625,"RODEO_LAGOON"
1940,-2.98333333333333,-2.785,1.10666666666667,2.755,-2.11333333333333,-2.1525,-0.483333333333333,0.41,-3.30155555555556,1.02144444444444,-8.21908333333333,-0.866466666666666,-7.672675,-0.882525,-3.08206666666667,1.040375,"RODEO_LAGOON"
1941,1.33,1.625,3.01666666666667,3.27,1.16333333333333,1.1875,2.77333333333333,3.53,4.01216666666667,3.22631111111111,4.3491,4.10656666666667,5.31375,4.191875,4.90208333333333,3.29333333333333,"RODEO_LAGOON"
1942,3.17666666666667,3.1925,3.1,3.03,0.54,-0.1025,-2.38333333333333,-2.56,9.84766666666667,-1.287,9.6253,-1.3824,9.673275,0.2624,9.89675,0.244291666666667,"RODEO_LAGOON"
1943,3.55,3.6725,3.26,2.87,-2.98333333333333,-2.785,1.10666666666667,2.755,11.573,-3.30155555555556,10.1885,-8.21908333333333,10.540075,-7.672675,11.97235,-3.08206666666667,"RODEO_LAGOON"
1944,-1.59,-1.8175,-2.21666666666667,-2.075,1.33,1.625,3.01666666666667,3.27,3.5245,4.01216666666667,3.29925,4.3491,3.7713125,5.31375,4.02879166666667,4.90208333333333,"RODEO_LAGOON"
1945,1.67333333333333,1.4375,0.88,0.955,3.17666666666667,3.1925,3.1,3.03,1.47253333333333,9.84766666666667,1.59803333333333,9.6253,1.3728125,9.673275,1.265,9.89675,"RODEO_LAGOON"
1946,1.33666666666667,1.39,0.273333333333333,-0.365,3.55,3.6725,3.26,2.87,0.365355555555556,11.573,-0.487883333333333,10.1885,-0.50735,10.540075,0.379933333333333,11.97235,"RODEO_LAGOON"
1947,-2.19,-2.375,-3,-3.035,-1.59,-1.8175,-2.21666666666667,-2.075,6.57,3.5245,6.64665,3.29925,7.208125,3.7713125,7.125,4.02879166666667,"RODEO_LAGOON"
1948,-1.28,-1.5925,-2.70666666666667,-2.795,1.67333333333333,1.4375,0.88,0.955,3.46453333333333,1.47253333333333,3.5776,1.59803333333333,4.4510375,1.3728125,4.31036666666667,1.265,"RODEO_LAGOON"
1949,-0.976666666666667,-1.165,-1.39333333333333,-1.225,1.33666666666667,1.39,0.273333333333333,-0.365,1.36082222222222,0.365355555555556,1.19641666666667,-0.487883333333333,1.427125,-0.50735,1.62323333333333,0.379933333333333,"RODEO_LAGOON"
1950,-2.59333333333333,-2.4325,-2.03,-2.07,-2.19,-2.375,-3,-3.035,5.26446666666667,6.57,5.3682,6.64665,5.035275,7.208125,4.937975,7.125,"RODEO_LAGOON"
1951,1.68,2.025,2.36666666666667,2.02,-1.28,-1.5925,-2.70666666666667,-2.795,3.976,3.46453333333333,3.3936,3.5776,4.0905,4.4510375,4.7925,4.31036666666667,"RODEO_LAGOON"
1952,1.47666666666667,1.9925,3.17333333333333,2.99,-0.976666666666667,-1.165,-1.39333333333333,-1.225,4.68595555555556,1.36082222222222,4.41523333333333,1.19641666666667,5.957575,1.427125,6.32286666666667,1.62323333333333,"RODEO_LAGOON"
1953,0.706666666666667,0.92,-0.283333333333333,-1.205,-2.59333333333333,-2.4325,-2.03,-2.07,-0.200222222222222,5.26446666666667,-0.851533333333333,5.3682,-1.1086,5.035275,-0.260666666666667,4.937975,"RODEO_LAGOON"
1954,0.0333333333333333,-0.4125,-1.66666666666667,-1.625,1.68,2.025,2.36666666666667,2.02,-0.0555555555555555,3.976,-0.0541666666666666,3.3936,0.6703125,4.0905,0.6875,4.7925,"RODEO_LAGOON"
1955,-0.143333333333333,-0.105,-1.07333333333333,-1.615,1.47666666666667,1.9925,3.17333333333333,2.99,0.153844444444444,4.68595555555556,0.231483333333333,4.41523333333333,0.169575,5.957575,0.1127,6.32286666666667,"RODEO_LAGOON"
1956,0.176666666666667,1.2,3.41,2.98,0.706666666666667,0.92,-0.283333333333333,-1.205,0.602433333333334,-0.200222222222222,0.526466666666667,-0.851533333333333,3.576,-1.1086,4.092,-0.260666666666667,"RODEO_LAGOON"
1957,-0.516666666666667,-1.015,-2.34,-2.255,0.0333333333333333,-0.4125,-1.66666666666667,-1.625,1.209,-0.0555555555555555,1.16508333333333,-0.0541666666666666,2.288825,0.6703125,2.3751,0.6875,"RODEO_LAGOON"
1958,3.31333333333333,3.14,3.90333333333333,4.545,-0.143333333333333,-0.105,-1.07333333333333,-1.615,12.9330444444444,0.153844444444444,15.0591,0.231483333333333,14.2713,0.169575,12.2564666666667,0.1127,"RODEO_LAGOON"
1959,0.37,-0.475,-2.79666666666667,-2.69,0.176666666666667,1.2,3.41,2.98,-1.03476666666667,0.602433333333334,-0.9953,0.526466666666667,1.27775,3.576,1.32841666666667,4.092,"RODEO_LAGOON"
1960,-3.08666666666667,-3.27,-3.53666666666667,-3.395,-0.516666666666667,-1.015,-2.34,-2.255,10.9165111111111,1.209,10.4792333333333,1.16508333333333,11.10165,2.288825,11.5649,2.3751,"RODEO_LAGOON"
1961,-2.40333333333333,-2.485,-2.85666666666667,-2.92,3.31333333333333,3.14,3.90333333333333,4.545,6.86552222222222,12.9330444444444,7.01773333333333,15.0591,7.2562,14.2713,7.09881666666667,12.2564666666667,"RODEO_LAGOON"
1962,-2.34333333333333,-2.4875,-1.88666666666667,-1.37,0.37,-0.475,-2.79666666666667,-2.69,4.42108888888889,-1.03476666666667,3.21036666666667,-0.9953,3.407875,1.27775,4.69308333333333,1.32841666666667,"RODEO_LAGOON"
1963,3.50666666666667,3.17,2.11666666666667,2.095,-3.08666666666667,-3.27,-3.53666666666667,-3.395,7.42244444444444,10.9165111111111,7.34646666666667,10.4792333333333,6.64115,11.10165,6.70983333333333,11.5649,"RODEO_LAGOON"
1964,2.02,1.8225,-0.89,-1.95,-2.40333333333333,-2.485,-2.85666666666667,-2.92,-1.7978,6.86552222222222,-3.939,7.01773333333333,-3.553875,7.2562,-1.622025,7.09881666666667,"RODEO_LAGOON"
1965,-0.133333333333333,0.3625,0.363333333333333,-0.38,-2.34333333333333,-2.4875,-1.88666666666667,-1.37,-0.0484444444444444,4.42108888888889,0.0506666666666667,3.21036666666667,-0.13775,3.407875,0.131708333333333,4.69308333333333,"RODEO_LAGOON"
1966,0.296666666666667,0.42,-0.186666666666667,-0.675,3.50666666666667,3.17,2.11666666666667,2.095,-0.0553777777777778,7.42244444444444,-0.20025,7.34646666666667,-0.2835,6.64115,-0.0784,6.70983333333333,"RODEO_LAGOON"
1967,-1.84666666666667,-0.655,2.21333333333333,1.86,2.02,1.8225,-0.89,-1.95,-4.08728888888889,-1.7978,-3.4348,-3.939,-1.2183,-3.553875,-1.44973333333333,-1.622025,"RODEO_LAGOON"
1968,1.66666666666667,1.45,-0.873333333333333,-1.71,-0.133333333333333,0.3625,0.363333333333333,-0.38,-1.45555555555556,-0.0484444444444444,-2.85,0.0506666666666667,-2.4795,-0.13775,-1.26633333333333,0.131708333333333,"RODEO_LAGOON"
1969,-1.52,-0.68,2.1,2.23,0.296666666666667,0.42,-0.186666666666667,-0.675,-3.192,-0.0553777777777778,-3.3896,-0.20025,-1.5164,-0.2835,-1.428,-0.0784,"RODEO_LAGOON"
1970,0.2,0.7275,0.73,-0.0600000000000001,-1.84666666666667,-0.655,2.21333333333333,1.86,0.146,-4.08728888888889,-0.012,-3.4348,-0.04365,-1.2183,0.531075,-1.44973333333333,"RODEO_LAGOON"
1971,0.943333333333333,1.215,1.19,0.77,1.66666666666667,1.45,-0.873333333333333,-1.71,1.12256666666667,-1.45555555555556,0.726366666666667,-2.85,0.93555,-2.4795,1.44585,-1.26633333333333,"RODEO_LAGOON"
1972,-1.75333333333333,-1.825,-2.56,-2.82,-1.52,-0.68,2.1,2.23,4.48853333333333,-3.192,4.9444,-3.3896,5.1465,-1.5164,4.672,-1.428,"RODEO_LAGOON"
1973,3.08,3.4725,4.56,4.515,0.2,0.7275,0.73,-0.0600000000000001,14.0448,0.146,13.9062,-0.012,15.6783375,-0.04365,15.8346,0.531075,"RODEO_LAGOON"
1974,2.31333333333333,2.61,3.15666666666667,2.985,0.943333333333333,1.215,1.19,0.77,7.30242222222222,1.12256666666667,6.9053,0.726366666666667,7.79085,0.93555,8.2389,1.44585,"RODEO_LAGOON"
1975,0.45,-0.2375,-0.473333333333333,0.44,-1.75333333333333,-1.825,-2.56,-2.82,-0.213,4.48853333333333,0.198,4.9444,-0.1045,5.1465,0.112416666666667,4.672,"RODEO_LAGOON"
1976,0.843333333333333,0.1475,-2.43,-2.675,3.08,3.4725,4.56,4.515,-2.0493,14.0448,-2.25591666666667,13.9062,-0.3945625,15.6783375,-0.358425,15.8346,"RODEO_LAGOON"
1977,-2.49,-2.7225,-3.78666666666667,-3.97,2.31333333333333,2.61,3.15666666666667,2.985,9.4288,7.30242222222222,9.8853,6.9053,10.808325,7.79085,10.3092,8.2389,"RODEO_LAGOON"
1978,-2.28,-1.2425,1.90333333333333,1.92,0.45,-0.2375,-0.473333333333333,0.44,-4.3396,-0.213,-4.3776,0.198,-2.3856,-0.1045,-2.36489166666667,0.112416666666667,"RODEO_LAGOON"
1979,-1.69,-1.67,-1.3,-1.145,0.843333333333333,0.1475,-2.43,-2.675,2.197,-2.0493,1.93505,-2.25591666666667,1.91215,-0.3945625,2.171,-0.358425,"RODEO_LAGOON"
1980,0.636666666666667,0.885,1.87333333333333,1.995,-2.49,-2.7225,-3.78666666666667,-3.97,1.19268888888889,9.4288,1.27015,9.8853,1.765575,10.808325,1.6579,10.3092,"RODEO_LAGOON"
1981,-2.17333333333333,-2.26,-2.57666666666667,-2.605,-2.28,-1.2425,1.90333333333333,1.92,5.59995555555556,-4.3396,5.66153333333333,-4.3776,5.8873,-2.3856,5.82326666666667,-2.36489166666667,"RODEO_LAGOON"
1982,1.50333333333333,2.255,4.63333333333333,4.695,-1.69,-1.67,-1.3,-1.145,6.96544444444444,2.197,7.05815,1.93505,10.587225,1.91215,10.4481666666667,2.171,"RODEO_LAGOON"
1983,5.39666666666667,5.465,7.06,7.755,0.636666666666667,0.885,1.87333333333333,1.995,38.1004666666667,1.19268888888889,41.85115,1.27015,42.381075,1.765575,38.5829,1.6579,"RODEO_LAGOON"
1984,6,5.9075,4.38666666666667,3.765,-2.17333333333333,-2.26,-2.57666666666667,-2.605,26.32,5.59995555555556,22.59,5.66153333333333,22.2417375,5.8873,25.9142333333333,5.82326666666667,"RODEO_LAGOON"
1985,2.89,2.6225,1.42666666666667,1.23,1.50333333333333,2.255,4.63333333333333,4.695,4.12306666666667,6.96544444444444,3.5547,7.05815,3.225675,10.587225,3.74143333333333,10.4481666666667,"RODEO_LAGOON"
1986,-1.63,-1.5275,1.45666666666667,2.795,5.39666666666667,5.465,7.06,7.755,-2.37436666666667,38.1004666666667,-4.55585,41.85115,-4.2693625,42.381075,-2.22505833333333,38.5829,"RODEO_LAGOON"
1987,-1.63666666666667,-1.96,-2.57666666666667,-2.4,6,5.9075,4.38666666666667,3.765,4.21714444444444,26.32,3.928,22.59,4.704,22.2417375,5.05026666666667,25.9142333333333,"RODEO_LAGOON"
1988,-3.11666666666667,-2.9475,-3.2,-3.58,2.89,2.6225,1.42666666666667,1.23,9.97333333333333,4.12306666666667,11.1576666666667,3.5547,10.55205,3.225675,9.432,3.74143333333333,"RODEO_LAGOON"
1989,-3.03,-3.0125,-2.73333333333333,-2.62,-1.63,-1.5275,1.45666666666667,2.795,8.282,-2.37436666666667,7.9386,-4.55585,7.89275,-4.2693625,8.23416666666667,-2.22505833333333,"RODEO_LAGOON"
1990,-1.74333333333333,-2.0425,-3.26,-3.42,-1.63666666666667,-1.96,-2.57666666666667,-2.4,5.68326666666667,4.21714444444444,5.9622,3.928,6.98535,4.704,6.65855,5.05026666666667,"RODEO_LAGOON"
1991,-2.86666666666667,-3.0925,-3.19,-2.9,-3.11666666666667,-2.9475,-3.2,-3.58,9.14466666666667,9.97333333333333,8.31333333333333,11.1576666666667,8.96825,10.55205,9.865075,9.432,"RODEO_LAGOON"
1992,-1.53,-1.84,-2.06,-1.705,-3.03,-3.0125,-2.73333333333333,-2.62,3.1518,8.282,2.60865,7.9386,3.1372,7.89275,3.7904,8.23416666666667,"RODEO_LAGOON"
1993,-2.36333333333333,-1.32,1.52666666666667,1.385,-1.74333333333333,-2.0425,-3.26,-3.42,-3.60802222222222,5.68326666666667,-3.27321666666667,5.9622,-1.8282,6.98535,-2.0152,6.65855,"RODEO_LAGOON"
1994,-1.44,-1.665,-2.35,-2.355,-2.86666666666667,-3.0925,-3.19,-2.9,3.384,9.14466666666667,3.3912,8.31333333333333,3.921075,8.96825,3.91275,9.865075,"RODEO_LAGOON"
1995,0.583333333333333,1.305,3.16333333333333,3.01,-1.53,-1.84,-2.06,-1.705,1.84527777777778,3.1518,1.75583333333333,2.60865,3.92805,3.1372,4.12815,3.7904,"RODEO_LAGOON"
1996,1.7,1.78,2.23333333333333,2.34,-2.36333333333333,-1.32,1.52666666666667,1.385,3.79666666666667,-3.60802222222222,3.978,-3.27321666666667,4.1652,-1.8282,3.97533333333333,-2.0152,"RODEO_LAGOON"
1997,2.89,3.24,2.89333333333333,2.195,-1.44,-1.665,-2.35,-2.355,8.36173333333333,3.384,6.34355,3.3912,7.1118,3.921075,9.3744,3.91275,"RODEO_LAGOON"
1998,-1.53333333333333,-0.4925,4.07,4.79,0.583333333333333,1.305,3.16333333333333,3.01,-6.24066666666667,1.84527777777778,-7.34466666666667,1.75583333333333,-2.359075,3.92805,-2.004475,4.12815,"RODEO_LAGOON"
1999,3.16666666666667,2.865,2.54666666666667,2.84,1.7,1.78,2.23333333333333,2.34,8.06444444444444,3.79666666666667,8.99333333333333,3.978,8.1366,4.1652,7.2962,3.97533333333333,"RODEO_LAGOON"
2000,-1.08333333333333,-1.215,0.34,1.315,2.89,3.24,2.89333333333333,2.195,-0.368333333333333,8.36173333333333,-1.42458333333333,6.34355,-1.597725,7.1118,-0.4131,9.3744,"RODEO_LAGOON"
2001,0.593333333333333,-0.025,-1.52333333333333,-1.345,-1.53333333333333,-0.4925,4.07,4.79,-0.903844444444444,-6.24066666666667,-0.798033333333333,-7.34466666666667,0.033625,-2.359075,0.0380833333333334,-2.004475,"RODEO_LAGOON"
2002,-0.38,0.25,1.48666666666667,1.16,3.16666666666667,2.865,2.54666666666667,2.84,-0.564933333333333,8.06444444444444,-0.4408,8.99333333333333,0.29,8.1366,0.371666666666667,7.2962,"RODEO_LAGOON"
2003,-0.69,0.0425,0.66,-0.13,-1.08333333333333,-1.215,0.34,1.315,-0.4554,-0.368333333333333,0.0897,-1.42458333333333,-0.005525,-1.597725,0.02805,-0.4131,"RODEO_LAGOON"
2004,-0.676666666666667,-0.6125,-0.123333333333333,0.025,0.593333333333333,-0.025,-1.52333333333333,-1.345,0.0834555555555555,-0.903844444444444,-0.0169166666666667,-0.798033333333333,-0.0153125,0.033625,0.0755416666666667,0.0380833333333334,"RODEO_LAGOON"
2005,-0.533333333333333,-0.03,1.45666666666667,1.445,-0.38,0.25,1.48666666666667,1.16,-0.776888888888889,-0.564933333333333,-0.770666666666667,-0.4408,-0.04335,0.29,-0.0437,0.371666666666667,"RODEO_LAGOON"
2006,2.91333333333333,3.08,3.58,3.58,-0.69,0.0425,0.66,-0.13,10.4297333333333,-0.4554,10.4297333333333,0.0897,11.0264,-0.005525,11.0264,0.02805,"RODEO_LAGOON"
2007,1.81666666666667,0.85,-2.01666666666667,-2,-0.676666666666667,-0.6125,-0.123333333333333,0.025,-3.66361111111111,0.0834555555555555,-3.63333333333333,-0.0169166666666667,-1.7,-0.0153125,-1.71416666666667,0.0755416666666667,"RODEO_LAGOON"
